kode_entitas;nama_entitas;sektor;subsektor;industri;subindustri;informasi_pemegang_saham_pengendali;jenis_entitas;tanggal_akhir;mata_uang;kurs_konversi;pembulatan;jumlah_aset_lancar;jumlah_aset_tidak_lancar;jumlah_aset;jumlah_liabilitas_jangka_pendek;jumlah_liabilitas_jangka_panjang;jumlah_liabilitas;saham_biasa;saham_preferen;tambahan_modal_disetor;jumlah_ekuitas_yang_diatribusikan_kepada_pemilik_entitas_induk;jumlah_ekuitas;jumlah_liabilitas_dan_ekuitas;jumlah_laba_bruto;Jumlah_laba_rugi_sebelum_pajak_penghasilan;Jumlah_laba_rugi_dari_operasi_yang_dilanjutkan;jumlah_laba_rugi;jumlah_laba_rugi_komprehensif;laba_rugi_komprehensif_yang_dapat_diatribusikan_ke_entitas_indu;laba_rugi_yang_dapat_diatribusikan_ke_entitas_induk;laba_rugi_yang_dapat_diatribusikan_ke_kepentingan_non_pengendal;Jumlah_kenaikan_penurunan_bersih_kas_dan_setara_kas;Kas_dan_setara_kas_arus_kas_akhir_periode
LCKM;PT LCK Global Kedaton Tbk;J. Infrastructures;J3. Telecommunication;J32. Wireless Telecommunication Services;J321. Wireless Telecommunication Services;Foreign Corporation;Local Company - Indonesia Jurisdiction;31/12/22;Rupiah / IDR;;Satuan Penuh / Full Amount;136689695364.0;8867525477.0;145557220841.0;9405947345.0;485171000.0;9891118345.0;100000000000.0;0;19005644508.0;135666102496.0;135666102496.0;145557220841.0;5577133985.0;878119836.0;702210466.0;702210466.0;710898614.0;710898614.0;702210466.0;0;-2258318091.0;9304184431.0
LEAD;PT Logindo Samudramakmur Tbk.;A. Energy;A1. Oil, Gas & Coal;A11. Oil & Gas;A112. Oil & Gas Storage & Distribution;National and Foreign Corporation;Joint Venture - Indonesia Jurisdiction;31/12/22;Dollar Amerika / USD;15731.0;Satuan Penuh / Full Amount;25403107.0;108357559.0;133760666.0;8521530.0;96087787.0;104609317.0;9901764.0;0;67972730.0;29108435.0;29151349.0;133760666.0;3588082.0;-5649108.0;-5988228.0;-5988228.0;-6043996.0;-6040002.0;-5988606.0;378.00.00;-482387.0;10104185.0
LFLO;PT Imago Mulia Persada Tbk;E. Consumer Cyclicals;E2. Household Goods;E21. Household Goods;E211. Home Furnishings;Individual WNI;Local Company - Indonesia Jurisdiction;31/12/22;Rupiah / IDR;;Satuan Penuh / Full Amount;76090376469.0;8656311131.0;84746687600.0;38975123600.0;437296859.0;39412420459.0;13077349370.0;;24618431763.0;44801737629.0;45334267141.0;84746687600.0;25704668059.0;4162532883.0;3415695396.0;3415695396.0;3344563386.0;3421498233.0;3492630243.0;-76934847.0;3603898291.0;9455098677.0
LIFE;PT Asuransi Jiwa Sinarmas MSIG Tbk.;G. Financials;G4. Insurance;G41. Insurance;G413. Life Insurance;Foreign Corporation;Foreign Company;31/12/22;Rupiah / IDR;;Jutaan / In Million;0;0;15536442.0;0;0;7836992.0;210000.0;0;6842500.0;7684570.0;7684570.0;0;0;428661.0;367773.0;367773.0;183223.0;183223.0;367773.0;0;-174621.0;1367342.0
LINK;PT Link Net Tbk.;J. Infrastructures;J3. Telecommunication;J31. Telecommunication Service;J311. Wired Telecommunication Service;National and Foreign Corporation;Local Company - Indonesia Jurisdiction;31/12/22;Rupiah / IDR;0;Jutaan / In Million;895066.0;10749728.0;11644794.0;4648427.0;2028327.0;6676754.0;286320.0;0;1341144.0;4968035.0;4968040.0;11644794.0;3374854.0;330030.0;240718.0;240718.0;249891.0;249890.0;240717.0;01.00;-120676.0;155344.0
LION;Lion Metal Works Tbk;C. Industrials;C2. Industrial Services;C22. Commercial Services;C223. Office Supplies;Foreign Corporation;Local Company - Indonesia Jurisdiction;31/12/22;Rupiah / IDR;;Satuan Penuh / Full Amount;473379372904.0;211118505577.0;684497878481.0;135297369996.0;74385770226.0;209683140222.0;52016000000.0;0;1954630221.0;474814738259.0;474814738259.0;684497878481.0;147102073928.0;7494043687.0;2314362759.0;2314362759.0;8992012725.0;8992012725.0;2314362759.0;0;-53885631817.0;47307400933.0
LMPI;Langgeng Makmur Industri Tbk;E. Consumer Cyclicals;E2. Household Goods;E21. Household Goods;E213. Housewares & Specialties;Individual WNI;Local Company - Indonesia Jurisdiction;31/12/22;Rupiah / IDR;;Satuan Penuh / Full Amount;485010883834.0;209276786700.0;694287670534.0;421462748244.0;66861535638.0;488324283882.0;504258834500.0;0;3919250000.0;205963386652.0;205963386652.0;694287670534.0;74006448195.0;-25324565384.0;-24611113410.0;-24611113410.0;-22041711834.0;-22041711834.0;-24611113410.0;0;1887674435.0;4257124754.0
LMSH;Lionmesh Prima Tbk;B. Basic Materials;B1. Basic Materials;B14. Metals & Minerals;B144. Iron & Steel;Foreign Corporation;Local Company - Indonesia Jurisdiction;31/12/22;Rupiah / IDR;;Satuan Penuh / Full Amount;76497142486.0;55901725261.0;132398867747.0;12168769649.0;8662990131.0;20831759780.0;9600000000.0;0;164137360.0;111567107967.0;111567107967.0;132398867747.0;2719497009.0;-4494256932.0;-4744549983.0;-4744549983.0;-3999191033.0;-3999191033.0;-4744549983.0;0;-269174572.0;19418900739.0
LPCK;Lippo Cikarang Tbk;H. Properties & Real Estate;H1. Properties & Real Estate;H11. Real Estate Management & Development;H111. Real Estate Development & Management;National Corporation;Local Company - Indonesia Jurisdiction;31/12/22;Rupiah / IDR;;Jutaan / In Million;6341540.0;3008073.0;9349613.0;1878838.0;775604.0;2654442.0;1339800.0;0;1981185.0;6679992.0;6695171.0;9349613.0;672487.0;363333.0;302814.0;302814.0;289430.0;303431.0;309205.0;-6391.0;-169673.0;206730.0
LPGI;Lippo General Insurance Tbk;G. Financials;G4. Insurance;G41. Insurance;G412. General Insurance;National Corporation;Local Company - Indonesia Jurisdiction;31/12/22;Rupiah / IDR;;Satuan Penuh / Full Amount;0;0;2930664711078.0;0;0;2200516017855.0;150000000000.0;0;27724933405.0;730148693223.0;730148693223.0;0;0;98598182213.0;73838714374.0;73838714374.0;-16460725686.0;-16460725686.0;73838714374.0;0;10640279858.0;40321961783.0
LPIN;Multi Prima Sejahtera Tbk;E. Consumer Cyclicals;E1. Automobiles & Components;E11. Auto Components;E111. Auto Parts & Equipment;National Corporation;Local Company - Indonesia Jurisdiction;31/12/22;Rupiah / IDR;;Satuan Penuh / Full Amount;132350242904.0;205092696327.0;337442939231.0;25505187892.0;7178187000.0;32683374892.0;10625000000.0;0;60237500000.0;296962443082.0;304759564339.0;337442939231.0;42119983732.0;31770915490.0;26673231906.0;26673231906.0;27111187216.0;27111187216.0;26673231906.0;0;-31336006276.0;13626302964.0
LPKR;Lippo Karawaci Tbk;H. Properties & Real Estate;H1. Properties & Real Estate;H11. Real Estate Management & Development;H111. Real Estate Development & Management;National and Foreign Corporation;Local Company - Indonesia Jurisdiction;31/12/22;Rupiah / IDR;;Jutaan / In Million;29144101.0;20726796.0;49870897.0;9325960.0;21405046.0;30731006.0;7089802.0;0;11454783.0;15322559.0;19139891.0;49870897.0;6283683.0;-1759132.0;-2327495.0;-2327495.0;-2912018.0;-3281757.0;-2692075.0;364580.0;-2280265.0;2625920.0
LPLI;Star Pacific Tbk;H. Properties & Real Estate;H1. Properties & Real Estate;H11. Real Estate Management & Development;H111. Real Estate Development & Management;National Corporation;Local Company - Indonesia Jurisdiction;31/12/22;Rupiah / IDR;;Jutaan / In Million;818135.0;307401.0;1125536.0;12473.0;1686.00.00;14159.0;1519201.0;0;1218027.0;1111377.0;1111377.0;1125536.0;-4390.0;43685.0;38673.0;38673.0;149503.0;149503.0;38673.0;;-189344.0;64800.0
LPPF;Matahari Department Store Tbk;E. Consumer Cyclicals;E7. Retailing;E73. Department Stores;E731. Department Stores;Foreign Corporation;Local Company - Indonesia Jurisdiction;31/12/22;Rupiah / IDR;;Jutaan / In Million;1445948.0;4304269.0;5750217.0;2355863.0;2814190.0;5170053.0;254287.0;0;-3623658.0;580164.0;580164.0;5750217.0;4401097.0;1636886.0;1383222.0;1383222.0;1283182.0;1283182.0;1383222.0;0;-307110.0;354281.0
LPPS;PT Lenox Pasifik Investama Tbk;G. Financials;G5. Holding & Investment Companies;G51. Holding & Investment Companies;G512. Investment Companies;National Corporation;Local Company - Indonesia Jurisdiction;31/12/22;Rupiah / IDR;;Satuan Penuh / Full Amount;143396645021.0;849005966101.0;992402611122.0;140932274.0;20216506.0;161148780.0;1257150000000.0;0;-202679045816.0;992241462342.0;992241462342.0;992402611122.0;225000000.0;-270501865345.0;-270497495814.0;-270497495814.0;-248746382429.0;-248746382429.0;-270497495814.0;;6400725861.0;19192815117.0
LRNA;PT Eka Sari Lorena Transport Tbk.;K. Transportation & Logistic;K1. Transportation;K13. Passenger Land Transportation;K132. Road Transportation;Individual WNI;Local Company - Indonesia Jurisdiction;31/12/22;Rupiah / IDR;;Satuan Penuh / Full Amount;17677040107.0;207027214611.0;224704254718.0;23685508054.0;30310920996.0;53996429050.0;175000011000.0;;58668472916.0;170707825668.0;170707825668.0;224704254718.0;6892342918.0;-18044925635.0;-21311924827.0;-21311924827.0;-21323509436.0;-21323509436.0;-21311924827.0;;172150850.0;1189289890.0
LSIP;PP London Sumatra Indonesia Tbk;D. Consumer Non-Cyclicals;D2. Food & Beverage;D23. Agricultural Products;D232. Plantations & Crops;National Corporation;Local Company - Indonesia Jurisdiction;31/12/22;Rupiah / IDR;0;Jutaan / In Million;5107489.0;7309524.0;12417013.0;709627.0;771679.0;1481306.0;682286.0;0;1030312.0;10935562.0;10935707.0;12417013.0;1491444.0;1283525.0;1035285.0;1035285.0;1092129.0;1093292.0;1036448.0;-1163.0;400969.0;3847390.0
LTLS;PT Lautan Luas Tbk;B. Basic Materials;B1. Basic Materials;B11. Chemicals;B111. Basic Chemicals;National Corporation;Local Company - Indonesia Jurisdiction;31/12/22;Rupiah / IDR;15731.0;Jutaan / In Million;2747344.0;3346795.0;6094139.0;2253473.0;853955.0;3107428.0;195000.0;;-3960.0;2707608.0;2986711.0;6094139.0;1507600.0;440630.0;340580.0;340580.0;365563.0;344732.0;321012.0;19568.0;-273785.0;237154.0
LUCK;PT Sentral Mitra Informatika Tbk.;I. Technology;I2. Technology Hardware & Equipment;I22. Computer Hardware;I221. Computer Hardware;Individual WNI;Local Company - Indonesia Jurisdiction;31/12/22;Rupiah / IDR;;Satuan Penuh / Full Amount;103198353142.0;71538958218.0;174737311360.0;29155171262.0;9212138279.0;38367309541.0;71574964000.0;0;35068745914.0;136290014743.0;136370001819.0;174737311360.0;35134317853.0;3415060777.0;1312960178.0;1312960178.0;1052705298.0;1032365912.0;1292620792.0;20339386.0;12128157647.0;30182796223.0
LUCY;PT Lima Dua Lima Tiga Tbk;E. Consumer Cyclicals;E5. Consumer Services;E51. Tourism & Recreation;E515. Restaurants;Individual WNI;Local Company - Indonesia Jurisdiction;31/12/22;Rupiah / IDR;;Satuan Penuh / Full Amount;50992381111.0;34760581839.0;85752962950.0;21233913901.0;17152876087.0;38386789988.0;10615521210.0;;32150243915.0;47366172962.0;47366172962.0;85752962950.0;38981922099.0;7568127070.0;5705313187.0;5705313187.0;5388968675.0;5388968675.0;5705313187.0;0;-6207674375.0;16074976032.0
MAIN;Malindo Feedmill Tbk;D. Consumer Non-Cyclicals;D2. Food & Beverage;D23. Agricultural Products;D231. Fish, Meat, & Poultry;Foreign Corporation;Local Company - Indonesia Jurisdiction;31/12/22;Rupiah / IDR;0;Ribuan / In Thousand;2952189309.0;2794808778.0;5746998087.0;2524889763.0;1146969854.0;3671859617.0;44775000.0;0;765667143.0;2077340824.0;2075138470.0;5746998087.0;693878963.0;31829214.0;26217657.0;26217657.0;27026716.0;27047863.0;26239995.0;-22338.0;296819415.0;445997732.0
MAPA;PT MAP Aktif Adiperkasa Tbk.;E. Consumer Cyclicals;E7. Retailing;E74. Specialty Retail;E741. Apparel & Textile Retail;National Corporation;Local Company - Indonesia Jurisdiction;31/12/22;Rupiah / IDR;0;Jutaan / In Million;4834403.0;2599884.0;7434287.0;2145712.0;803101.0;2948813.0;285040.0;0;825655.0;4470456.0;4485474.0;7434287.0;4690212.0;1537032.0;1173424.0;1173424.0;1233784.0;1233726.0;1174747.0;-1323.0;679223.0;1341637.0
MAPB;PT MAP Boga Adiperkasa Tbk.;E. Consumer Cyclicals;E5. Consumer Services;E51. Tourism & Recreation;E515. Restaurants;National Corporation;Local Company - Indonesia Jurisdiction;31/12/22;Rupiah / IDR;0;Jutaan / In Million;570472.0;2007159.0;2577631.0;1072658.0;329779.0;1402437.0;217092.0;0;571691.0;1175188.0;1175194.0;2577631.0;2352171.0;185744.0;146296.0;146296.0;147369.0;147369.0;146296.0;0;2076.00.00;258251.0
MAPI;Mitra Adiperkasa Tbk;E. Consumer Cyclicals;E7. Retailing;E74. Specialty Retail;E741. Apparel & Textile Retail;National Corporation;Local Company - Indonesia Jurisdiction;31/12/22;Rupiah / IDR;0;Jutaan / In Million;10737011.0;10231035.0;20968046.0;7563881.0;3676545.0;11240426.0;830000.0;0;503036.0;8098053.0;9727620.0;20968046.0;12029265.0;3172623.0;2505403.0;2505403.0;2568748.0;2171502.0;2109640.0;395763.0;1032599.0;3850844.0
MARI;PT Mahaka Radio Integra Tbk.;E. Consumer Cyclicals;E6. Media & Entertainment;E61. Media;E612. Broadcasting;National Corporation;Local Company - Indonesia Jurisdiction;31/12/22;Rupiah / IDR;;Satuan Penuh / Full Amount;0;0;592439766925.0;0;0;423997945722.0;52526440000.0;0;25038703722.0;132320128123.0;168441821203.0;592439766925.0;68505823794.0;-97987098264.0;-99584815596.0;-99584815596.0;-105030223079.0;-45614404195.0;-41529047165.0;-58055768431.0;155114317090.0;186816941654.0
MARK;PT Mark Dynamics Indonesia Tbk.;C. Industrials;C1. Industrial Goods;C14. Machinery;C143. Industrial Machinery & Components;Foreign Corporation;Local Company - Indonesia Jurisdiction;31/12/22;Rupiah / IDR;;Satuan Penuh / Full Amount;439258395750.0;566109970241.0;1005368365991.0;111916306057.0;49670969091.0;161587275148.0;76000006200.0;0;8894255569.0;841019435969.0;843781090843.0;1005368365991.0;402573431332.0;317066207437.0;243093147629.0;243093147629.0;290140694741.0;290139381892.0;243091834703.0;1312926.0;-52953822287.0;51262645928.0
MASA;Multistrada Arah Sarana Tbk;E. Consumer Cyclicals;E1. Automobiles & Components;E11. Auto Components;E112. Tires;Foreign Corporation;Local Company - Indonesia Jurisdiction;31/12/22;Dollar Amerika / USD;15685.0;Satuan Penuh / Full Amount;176175640.0;286757825.0;462933465.0;124960488.0;13140674.0;138101162.0;137342902.0;;131493823.0;324826968.0;324832303.0;462933465.0;141742405.0;67862368.0;52912831.0;52912831.0;52702000.0;52701997.0;52912579.0;252.00.00;-5047699.0;2261408.0
MASB;PT Bank Multiarta Sentosa Tbk;G. Financials;G1. Banks;G11. Banks;G111. Banks;National Corporation;Local Company - Indonesia Jurisdiction;31/12/22;Rupiah / IDR;0;Satuan Penuh / Full Amount;0;0;21271327194429.0;0;0;17853215580512.0;1241176500000.0;0;436531397130.0;3418111613917.0;3418111613917.0;0;0;394227036090.0;304602238519.0;304602238519.0;154133864591.0;154133864591.0;304602238519.0;;-1044340550827.0;4407660644393.0
MAYA;PT Bank Mayapada Internasional Tbk;G. Financials;G1. Banks;G11. Banks;G111. Banks;National Corporation;Local Company - Indonesia Jurisdiction;31/12/22;Rupiah / IDR;15568.0;Jutaan / In Million;0;0;135382812.0;0;0;121526152.0;1338539.0;0;8364829.0;13856660.0;13856660.0;0;0;53787.0;25997.0;25997.0;-121620.0;-121620.0;25997.0;0;3098090.0;19159368.0
MBAP;PT Mitrabara Adiperdana Tbk;A. Energy;A1. Oil, Gas & Coal;A12. Coal;A121. Coal Production;National Corporation;Local Company - Indonesia Jurisdiction;31/12/22;Dollar Amerika / USD;15592.0;Satuan Penuh / Full Amount;262356421.0;44191350.0;306547771.0;48966726.0;7315285.0;56282011.0;10743672.0;;15415593.0;249796040.0;250265760.0;306547771.0;265777373.0;230655126.0;179391667.0;179391667.0;179170638.0;179189576.0;179391055.0;612.00.00;39393748.0;101754199.0
MBSS;Mitrabahtera Segara Sejati Tbk;A. Energy;A1. Oil, Gas & Coal;A12. Coal;A122. Coal Distribution;National Corporation;Local Company - Indonesia Jurisdiction;31/12/22;Dollar Amerika / USD;15731.0;Satuan Penuh / Full Amount;111920948.0;99072924.0;210993872.0;15863508.0;9021735.0;24885243.0;26684752.0;0;33628706.0;184972759.0;186108629.0;210993872.0;26445696.0;27864707.0;25585539.0;25585539.0;25865537.0;25403951.0;25124452.0;461087.0;73451129.0;100692087.0
MBTO;Martina Berto Tbk;D. Consumer Non-Cyclicals;D4. Nondurable Household Products;D42. Personal Care Products;D421. Personal Care Products;Individual WNI;Local Company - Indonesia Jurisdiction;31/12/22;Rupiah / IDR;15731.0;Satuan Penuh / Full Amount;191558365707.0;530145243116.0;721703608823.0;280381533530.0;36524877314.0;316906410844.0;107000000000.0;;214500000000.0;404791286468.0;404797197979.0;721703608823.0;133129628607.0;-42703939453.0;-42426805953.0;-42426805953.0;-39538113630.0;-39538150135.0;-42426859761.0;53808.0;1167464024.0;4018557970.0
MCAS;PT M Cash Integrasi Tbk;I. Technology;I1. Software & IT Services;I11. Online Applications & Services;I111. Online Applications & Services;National Corporation;Local Company - Indonesia Jurisdiction;31/12/22;Rupiah / IDR;0;Satuan Penuh / Full Amount;1326260435302.0;585108024245.0;1911368459547.0;583495864253.0;33482442354.0;616978306607.0;86793330000.0;0;305799191804.0;303993777907.0;1294390152940.0;1911368459547.0;212998764417.0;40529403331.0;25738667330.0;40648046814.0;41145161656.0;25025319123.0;24813647907.0;15834398907.0;-59439200497.0;295851773056.0
MCOL;PT Prima Andalan Mandiri Tbk;A. Energy;A1. Oil, Gas & Coal;A12. Coal;A121. Coal Production;National Corporation;Local Company - Indonesia Jurisdiction;31/12/22;Dollar Amerika / USD;15731.0;Satuan Penuh / Full Amount;403882275.0;330744718.0;734626993.0;110867433.0;57068097.0;167935530.0;37832823.0;0;95516400.0;542005815.0;566691463.0;734626993.0;530179611.0;457912364.0;358305285.0;358305285.0;358239199.0;352315083.0;352343452.0;5961833.0;56556054.0;264157250.0
MCOR;PT Bank China Construction Bank Indonesia Tbk;G. Financials;G1. Banks;G11. Banks;G111. Banks;Foreign Corporation;Foreign Company;31/12/22;Rupiah / IDR;;Jutaan / In Million;0;0;25022953.0;0;0;18823716.0;3791973.0;0;1267378.0;6199237.0;6199237.0;0;0;175742.0;135959.0;135959.0;118032.0;118032.0;135959.0;0;-1265375.0;2602352.0
MDIA;PT Intermedia Capital Tbk.;E. Consumer Cyclicals;E6. Media & Entertainment;E61. Media;E612. Broadcasting;National Corporation;Local Company - Indonesia Jurisdiction;31/12/22;Rupiah / IDR;0;Ribuan / In Thousand;6508759897.0;1275589500.0;7784349397.0;4752843218.0;85921333.0;4838764551.0;392155384.0;0;335811174.0;2927320565.0;2945584846.0;7784349397.0;626768865.0;53170299.0;31049355.0;31049355.0;313707044.0;314313097.0;31655408.0;-606053.0;-1031895.0;6824691.0
MDKA;PT Merdeka Copper Gold Tbk.;B. Basic Materials;B1. Basic Materials;B14. Metals & Minerals;B145. Precious Metals & Minerals;National Corporation;Local Company - Indonesia Jurisdiction;31/12/22;Dollar Amerika / USD;;Satuan Penuh / Full Amount;895679542.0;2980986193.0;3876665735.0;604538725.0;1247293742.0;1851832467.0;37792783.0;0;690575911.0;1003189804.0;2024833268.0;3876665735.0;164651305.0;89940056.0;64844810.0;64844810.0;57075423.0;50477010.0;58423197.0;6421613.0;267486178.0;443909104.0
MDKI;PT Emdeki Utama Tbk;B. Basic Materials;B1. Basic Materials;B11. Chemicals;B111. Basic Chemicals;National Corporation;Local Company - Indonesia Jurisdiction;31/12/22;Rupiah / IDR;15731.0;Jutaan / In Million;365990.0;679939.0;1045929.0;68020.0;37691.0;105711.0;253015.0;0;105636.0;925766.0;940218.0;1045929.0;99037.0;49055.0;38417.0;38417.0;59529.0;58760.0;37950.0;467.00.00;-47710.0;185968.0
MDLN;PT Modernland Realty Tbk.;H. Properties & Real Estate;H1. Properties & Real Estate;H11. Real Estate Management & Development;H111. Real Estate Development & Management;No Controlling Shareholder;Local Company - Indonesia Jurisdiction;31/12/22;Rupiah / IDR;;Satuan Penuh / Full Amount;2455645610545.0;11072523264398.0;13528168874943.0;3054936013849.0;6247699458984.0;9302635472833.0;2330844837094.0;0;28757485826.0;4225532402110.0;4225533402110.0;13528168874943.0;562989919536.0;54082293027.0;20170729245.0;20170729245.0;41435644029.0;41435644029.0;20170729245.0;0;-982571203746.0;131726756210.0
MDRN;Modern Internasional Tbk;C. Industrials;C2. Industrial Services;C22. Commercial Services;C223. Office Supplies;Indonesian Government;Local Company - Indonesia Jurisdiction;31/12/22;Rupiah / IDR;;Satuan Penuh / Full Amount;43572470539.0;181069843105.0;224642313644.0;153732379639.0;395781970692.0;549514350331.0;633216779800.0;;671395823551.0;-324872036687.0;-324872036687.0;224642313644.0;31972903534.0;78192243430.0;77838440623.0;77838440623.0;86140271456.0;86140271456.0;77838440623.0;;989996879.0;3295766998.0
MEDC;PT Medco Energi Internasional Tbk;A. Energy;A1. Oil, Gas & Coal;A11. Oil & Gas;A111. Oil & Gas Production & Refinery;National Corporation;Local Company - Indonesia Jurisdiction;31/12/22;Dollar Amerika / USD;15731.0;Satuan Penuh / Full Amount;1751396299.0;5180509527.0;6931905826.0;1379314476.0;3805072025.0;5184386501.0;121798945.72;0;491004564.0;1557260009.7;1747519324.7;6931905825.7;1246025320.0;1045601581.0;537629603.0;551410338.0;5.885.464.411.656.950;5.412.740.981.656.950;530882675.0;20527663.0;117903045.0;599998594.0
