kode_entitas;nama_entitas;sektor;subsektor;informasi_pemegang_saham_pengendali;jenis_entitas;tanggal_akhir;mata_uang;kurs_konversi;pembulatan;jumlah_aset_lancar;jumlah_aset_tidak_lancar;jumlah_aset;jumlah_liabilitas_jangka_pendek;jumlah_liabilitas_jangka_panjang;jumlah_liabilitas;saham_biasa;saham_preferen;tambahan_modal_disetor;jumlah_ekuitas_yang_diatribusikan_kepada_pemilik_entitas_induk;jumlah_ekuitas;jumlah_liabilitas_dan_ekuitas;jumlah_laba_bruto;jumlah_laba_rugi;jumlah_laba_rugi_komprehensif;laba_rugi_komprehensif_yang_dapat_diatribusikan_ke_entitas_indu;laba_rugi_yang_dapat_diatribusikan_ke_entitas_induk;laba_rugi_yang_dapat_diatribusikan_ke_kepentingan_non_pengendal
MFMI;Multifiling Mitra Indonesia Tbk;9. Trade, Services & Investment;99. Others - Trade Services & Investment;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;59869855045.0;281299313536.0;341169168581.0;43274642055.0;183753992939.0;227028634994.0;75758100000.0;0;24325992482.0;114140533587.0;114140533587.0;341169168581.0;75635942555.0;18175143820.0;17348541420.0;17348541420.0;18175143820.0;0
MGLV;PT Panca Anugrah Wisesa Tbk;9. Trade, Services & Investment;91. Wholesale (Durable & Non-Durable Goods);National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;78029694006.0;4211705032.0;82241399038.0;46483814872.0;1199139884.0;47682954756.0;2000000000.0;0;28000000000.0;34526555032.0;34558444282.0;82241399038.0;28862720182.0;2706438478.0;2714672478.0;2715283228.0;2707049228.0;-610750.0
MGNA;PT Magna Investama Mandiri Tbk;5. Consumer Goods Industry;51. Food And Beverages;Foreign Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;641399081.0;6164585337.0;6805984418.0;55861608352.0;00.00;55861608352.0;100308097700.0;0;65404885.0;-46152431906.0;-49055623934.0;6805984418.0;00.00;56505757661.0;56419686911.0;53064876184.0;53145868760.0;3359888901.0
MGRO;PT Mahkota Group Tbk.;1. Agriculture;12. Plantation;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;363370254050.0;1070583742437.0;1433953996487.0;498943672821.0;311602603063.0;810546275884.0;355444570000.0;0;117783124148.0;565321606363.0;623407720603.0;1433953996487.0;165319178899.0;-49586190616.0;-49210394941.0;-51343817614.0;-51748219447.0;2162028831.0
MICE;Multi Indocitra Tbk;9. Trade, Services & Investment;91. Wholesale (Durable & Non-Durable Goods);National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;451410867230.0;548873027427.0;1000283894657.0;265301685348.0;54270499572.0;319572184920.0;60000000000.0;0;34970231496.0;680692557699.0;680711709737.0;1000283894657.0;371865498483.0;2701416962.0;-2402065917.0;-2405720314.0;2697762418.0;3654544.0
MIDI;Midi Utama Indonesia Tbk;9. Trade, Services & Investment;93. Retail Trade;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Jutaan / In Million;2205519.0;3718174.0;5923693.0;3395618.0;1129372.0;4524990.0;288235.0;0;73881.0;1398186.0;1398703.0;5923693.0;3150608.0;200273.0;238810.0;238802.0;200272.0;01.00
MIKA;PT Mitra Keluarga Karyasehat Tbk.;9. Trade, Services & Investment;96. Healthcare;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;01.00;Satuan Penuh / Full Amount;3103602759723.0;3268676700285.0;6372279460008.0;568431635573.0;286755740742.0;855187376315.0;142463495000.0;0;1362714825029.0;4919902704082.0;5517092083693.0;6372279460008.0;1692037594372.0;923472717339.0;1025348505635.0;931630369186.0;841673247185.0;81799470154.0
MINA;PT Sanurhasta Mitra Tbk.;9. Trade, Services & Investment;94. Tourism, Restaurant And  Hotel;Individual WNI;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;27079990473.0;88826174416.0;115906164889.0;3043176391.0;1906157873.0;4949334264.0;131250000000.0;0;-7987932791.0;110845944703.0;110956830625.0;115906164889.0;2000039231.0;-9803325216.0;-51086914260.0;-51073180404.0;-9789860387.0;-13464829.0
MIRA;Mitra International Resources Tbk;7. Infrastructure, Utilities And Transportation;74. Transportation;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;55211778498.0;261820186036.0;317031964534.0;47140889442.0;54537154571.0;101678044013.0;495181504875.0;0;975496038579.0;214030768960.0;215353920521.0;317031964534.0;-499109037.0;-18218177373.0;-19203487031.0;-19021355665.0;-18036046007.0;-182131366.0
MITI;Mitra Investindo Tbk;2. Mining;22. Crude Petroleum & Natural Gas Production;Foreign Corporation;Foreign Company;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;22244772501.0;5361304434.0;27606076935.0;36588443043.0;00.00;36588443043.0;82231016000.0;0;154785402222.0;-6954210201.0;-8982366108.0;27606076935.0;0;4039170019.0;2655733925.0;1014823598.0;2293238800.0;1745931219.0
MKNT;PT Mitra Komunikasi Nusantara Tbk.;9. Trade, Services & Investment;93. Retail Trade;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;487165020354.0;13601682195.0;500766702549.0;131704896918.0;326137967954.0;457842864872.0;100000000000.0;0;42993656000.0;44038624259.0;42923837677.0;500766702549.0;76436249386.0;-63440559860.0;-66444428032.0;-53942218251.0;-50954045518.0;-12486514342.0
MKPI;Metropolitan Kentjana Tbk;6. Property, Real Estate And Building Construction;61. Property And Real Estate;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;14105.0;Satuan Penuh / Full Amount;879975478975.0;6742942586758.0;7622918065733.0;939808397416.0;1075810968737.0;2015619366153.0;94819400000.0;0;-126349854932.0;5607529991762.0;5607298699580.0;7622918065733.0;0;231113916843.0;255489707843.0;255649542285.0;231273751285.0;-159834442.0
MLBI;Multi Bintang Indonesia Tbk;5. Consumer Goods Industry;51. Food And Beverages;Foreign Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Jutaan / In Million;1189261.0;1718164.0;2907425.0;1338441.0;135578.0;1474019.0;21070.0;0;1802.00.00;1432980.0;1433406.0;2907425.0;940226.0;285617.0;288642.0;288690.0;285666.0;-49.0
MLIA;Mulia Industrindo Tbk;3. Basic Industry And Chemicals;32. Ceramics, Glass, Porcelain;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Ribuan / In Thousand;1234147942.0;4511067554.0;5745215496.0;1173917101.0;1893036762.0;3066953863.0;661500000.0;0;304440593.0;2678261633.0;2678261633.0;5745215496.0;0;55089347.0;146293672.0;146293672.0;55089347.0;0
MLJK;PT Marga Lingkar Jakarta;7. Infrastructure, Utilities And Transportation;72. Toll Road, Airport, Harbor And Allied Products;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Ribuan / In Thousand;134683491.0;1803869491.0;1938552982.0;48584160.0;1303187061.0;1351771221.0;655727000.0;0;0;586781761.0;586781761.0;1938552982.0;0;41456486.0;41452437.0;41452437.0;41456486.0;0
MLPL;Multipolar Tbk;9. Trade, Services & Investment;98. Investment Company;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Jutaan / In Million;4808584.0;10873822.0;15682406.0;5815645.0;5903398.0;11719043.0;2844392.0;0;-567147.0;3367787.0;3963363.0;15682406.0;2027436.0;-983231.0;-975273.0;-826135.0;-786790.0;-196441.0
MLPT;PT Multipolar Technology Tbk.;9. Trade, Services & Investment;97. Computer And Services;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Jutaan / In Million;1589991.0;827811.0;2417802.0;1342180.0;193599.0;1535779.0;187500.0;0;140514.0;813809.0;882023.0;2417802.0;371573.0;160646.0;163213.0;175084.0;172535.0;-11889.0
MMLP;PT Mega Manunggal Property Tbk.;6. Property, Real Estate And Building Construction;61. Property And Real Estate;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;14105.0;Ribuan / In Thousand;1628532997.0;5097472153.0;6726005150.0;285799992.0;677667174.0;963467166.0;688913461.0;0;1571770899.0;3965574272.0;5762537984.0;6726005150.0;309392070.0;-89078551.0;-89620182.0;-152400311.0;-151858680.0;62780129.0
MNCN;Media Nusantara Citra Tbk;9. Trade, Services & Investment;95. Advertising, Printing And Media;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Jutaan / In Million;8315808.0;10607427.0;18923235.0;2159171.0;2302157.0;4461328.0;1504979.0;0;3186200.0;14158045.0;14461907.0;18923235.0;4905566.0;1871028.0;1867626.0;1744117.0;1747519.0;123509.0
MOLI;PT Madusari Murni Indah Tbk.;3. Basic Industry And Chemicals;34. Chemicals;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Ribuan / In Thousand;1110854069.0;1168726645.0;2279580714.0;634406029.0;255186176.0;889592205.0;233488850.0;0;277731648.0;1205110091.0;1389988509.0;2279580714.0;387629061.0;79288256.0;222865044.0;185655445.0;66091149.0;13197107.0
MORA;PT Mora Telematika Indonesia;7. Infrastructure, Utilities And Transportation;73. Telecommunication;Individual WNI;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;2779603714290.0;10615918806294.0;13395522520584.0;1932789258012.0;8255273214084.0;10188062472096.0;298750159015.0;0;-2530088912.0;2937757048495.0;3207460048488.0;13395522520584.0;2477167353204.0;679677575440.0;1014718610347.0;913116358511.0;578003431371.0;101674144069.0
MPMF;PT Mitra Pinasthika Mustika Finance;8. Finance;82. Financial Institution;National and Foreign Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;0;0;9516239133087.0;0;0;8137093896440.0;1224475000000.0;0;243688551570.0;1379145236647.0;1379145236647.0;9516239133087.0;0;-296376173039.0;-404358529822.0;-404358529822.0;-296376173039.0;00.00
MPMX;PT Mitra Pinasthika Mustika Tbk.;9. Trade, Services & Investment;91. Wholesale (Durable & Non-Durable Goods);National and Foreign Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;14105.0;Jutaan / In Million;2769718.0;6440120.0;9209838.0;1798275.0;1087683.0;2885958.0;2231482.0;0;1482730.0;6323831.0;6323880.0;9209838.0;1048633.0;133572.0;94306.0;78602.0;118331.0;15241.0
MPOW;PT Megapower Makmur Tbk.;7. Infrastructure, Utilities And Transportation;71. Energy;Foreign Corporation;Foreign Company;31/12/20;Rupiah / IDR;0;Ribuan / In Thousand;17210257.0;240897639.0;258107896.0;70154823.0;43472866.0;113627689.0;81699706.0;0;21481930.0;144480207.0;144480207.0;258107896.0;13518936.0;-4994.0;-2449361.0;-2449361.0;-4994.0;0
MPPA;Matahari Putra Prima Tbk;9. Trade, Services & Investment;93. Retail Trade;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Jutaan / In Million;1535266.0;2975245.0;4510511.0;2763099.0;1562678.0;4325777.0;376457.0;0;1468095.0;184697.0;184734.0;4510511.0;1306658.0;-405307.0;-345947.0;-345950.0;-405310.0;03.00
MPRO;PT Maha Properti Indonesia Tbk.;6. Property, Real Estate And Building Construction;61. Property And Real Estate;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Ribuan / In Thousand;115933574.0;1654305271.0;1770238845.0;399812682.0;2003890.0;401816572.0;994250000.0;0;22376200.0;987577155.0;1368422273.0;1770238845.0;68825148.0;12773503.0;12699983.0;12726711.0;12800231.0;-26728.0
MRAT;Mustika Ratu Tbk;5. Consumer Goods Industry;54. Cosmetics And Household;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;432576455286.0;127219482165.0;559795937451.0;195801413331.0;21575918643.0;217377331974.0;53500000000.0;0;56710000000.0;342372794192.0;342418605477.0;559795937451.0;204458544368.0;-6766719891.0;-7263926826.0;-7263517567.0;-6766209786.0;-510105.0
MREI;Maskapai Reasuransi Indonesia Tbk;8. Finance;84. Insurance;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;0;0;4203345266072.0;0;0;2407174798021.0;103558336200.0;0;444922435477.0;1755799685018.0;1755799685018.0;0;0;105182858790.0;186602998514.0;186602998514.0;105182858790.0;0
MSIN;PT MNC Studios International Tbk.;9. Trade, Services & Investment;95. Advertising, Printing And Media;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Jutaan / In Million;1642278.0;664319.0;2306597.0;500697.0;258322.0;759019.0;520200.0;0;499234.0;1537516.0;1547578.0;2306597.0;393217.0;168876.0;171559.0;169720.0;167037.0;1839.00.00
MSKY;MNC Sky Vision Tbk;9. Trade, Services & Investment;95. Advertising, Printing And Media;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Jutaan / In Million;1100846.0;3493280.0;4594126.0;886784.0;1049733.0;1936517.0;997185.0;0;3098935.0;2655021.0;2657609.0;4594126.0;79914.0;-200618.0;-188383.0;-188844.0;-200088.0;-530.0
MTDL;Metrodata Electronics Tbk;9. Trade, Services & Investment;97. Computer And Services;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Jutaan / In Million;5177469.0;689173.0;5866642.0;2202841.0;248091.0;2450932.0;122769.0;0;183179.0;2335918.0;3415710.0;5866642.0;1226938.0;541671.0;535352.0;359251.0;364934.0;176737.0
MTFN;Capitalinc Investment Tbk;2. Mining;22. Crude Petroleum & Natural Gas Production;Individual Foreign, Non-Residential;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;0;0;724610168897.0;0;0;743516722714.0;4919937154200.0;0;-72429129361.0;-12192848309.0;-18906553817.0;724610168897.0;0;-33853135764.0;-32935258637.0;-32618551251.0;-33536428378.0;-316707386.0
MTLA;Metropolitan Land Tbk;6. Property, Real Estate And Building Construction;61. Property And Real Estate;No Controlling Shareholder;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Jutaan / In Million;3228851.0;2703632.0;5932483.0;1225524.0;630022.0;1855546.0;765513.0;0;257964.0;3789461.0;4076937.0;5932483.0;585744.0;286307.0;279339.0;265368.0;272299.0;14008.0
MTPS;PT Meta Epsi Tbk.;7. Infrastructure, Utilities And Transportation;75. Non Building Construction;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;499409853986.0;30760146300.0;530170000286.0;146911528150.0;43943108269.0;190854636419.0;208485082900.0;0;127674195465.0;339315363867.0;339315363867.0;530170000286.0;-12407045611.0;-29162014688.0;-29089557193.0;-29089557193.0;-29162014688.0;0
MTSM;Metro Realty Tbk;6. Property, Real Estate And Building Construction;61. Property And Real Estate;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;22399616199.0;50521745852.0;72921362051.0;14484565017.0;13332650147.0;27817215164.0;58212000000.0;0;2868000000.0;45123201599.0;45104146887.0;72921362051.0;2346758186.0;-8716984332.0;-8361858322.0;-8353496464.0;-8708267348.0;-8716984.0
MTWI;PT Malacca Trust Wuwungan Insurance Tbk.;8. Finance;84. Insurance;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;0;0;551011466072.0;0;0;417401945292.0;152581911600.0;00.00;-1846551134.0;133609461237.0;133609520780.0;0;0;2426478187.0;3061017413.0;3061016307.0;2426477081.0;1106.00.00
MYOH;Samindo Resources Tbk;2. Mining;21. Coal Mining;Foreign Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Dollar Amerika / USD;14105.0;Satuan Penuh / Full Amount;115743411.0;35365448.0;151108859.0;18348172.0;3712965.0;22061137.0;48352110.0;0;12618152.0;128969841.0;129047722.0;151108859.0;35922173.0;22533662.0;21777192.0;21755107.0;22509492.0;24170.0
MYOR;Mayora Indah Tbk;5. Consumer Goods Industry;51. Food And Beverages;Individual WNI;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;12838729162094.0;6938771352456.0;19777500514550.0;3475323711943.0;5030708752649.0;8506032464592.0;447173994500.0;0;330005500.0;11011069905567.0;11271468049958.0;19777500514550.0;7299122959685.0;2098168514645.0;2044604013957.0;2007479885084.0;2060631850945.0;37536663700.0
MYTX;PT Asia Pacific Investama Tbk.;4. Miscellaneous Industry;43. Textile, Garment;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Jutaan / In Million;680147.0;3204420.0;3884567.0;1787544.0;2063329.0;3850873.0;1395728.0;0;-48125.0;27778.0;33694.0;3884567.0;-25944.0;-114827.0;-278084.0;-268549.0;-111104.0;-3723.0
NASA;PT Andalan Perkasa Abadi Tbk;9. Trade, Services & Investment;94. Tourism, Restaurant And  Hotel;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;186638075645.0;948869892442.0;1135507968087.0;58676592096.0;00.00;58676592096.0;1100492932200.0;0;19639260.0;1079493438383.0;1076831375991.0;1135507968087.0;284971332.0;-6527051485.0;-6527051485.0;-6526588791.0;-6526588791.0;-462694.0
NATO;PT Surya Permata Andalan Tbk;9. Trade, Services & Investment;94. Tourism, Restaurant And  Hotel;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;148882142706.0;659888387332.0;808770530038.0;1061584592.0;113549332.0;1175133924.0;800109200400.0;0;8736032.0;807568829747.0;807595396114.0;808770530038.0;0;907190475.0;907190475.0;900703102.0;900703102.0;6487373.0
NELY;Pelayaran Nelly Dwi Putri Tbk;7. Infrastructure, Utilities And Transportation;74. Transportation;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;146335988563.0;421712337651.0;568048326214.0;21765155172.0;47533559486.0;69298714658.0;235000000000.0;0;19432841314.0;498225175052.0;498749611556.0;568048326214.0;75697488252.0;43944061538.0;44943196615.0;44900726358.0;43908458385.0;35603153.0
NFCX;PT NFC Indonesia Tbk;9. Trade, Services & Investment;93. Retail Trade;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;1117816587759.0;286175741976.0;1403992329735.0;337680268108.0;71936293008.0;409616561116.0;66666750000.0;0;283429037784.0;459936140638.0;994375768619.0;1403992329735.0;103736874770.0;54310551270.0;54429022770.0;23991187376.0;23949985980.0;30360565290.0
NICK;PT Charnic Capital Tbk.;9. Trade, Services & Investment;98. Investment Company;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;43271153330.0;56366235332.0;99637388662.0;1477532842.0;244531000.0;1722063842.0;65115000000.0;0;17828775999.0;97915324820.0;97915324820.0;99637388662.0;-2205222119.0;-2804810622.0;-2814994622.0;-2814994622.0;-2804810622.0;00.00
NICL;PT PAM Mineral Tbk;2. Mining;23. Metal And Mineral Mining;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;124117615157.0;65597250771.0;189714865928.0;78371288918.0;4563496111.0;82934785029.0;153250000000.0;0;100000000.0;106101221027.0;106780080899.0;189714865928.0;0;32010038466.0;31996508716.0;31561945412.0;31575399660.0;434638806.0
NIKL;Pelat Timah Nusantara Tbk;3. Basic Industry And Chemicals;33. Metal And Allied Products;Foreign Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Dollar Amerika / USD;14105.01;Satuan Penuh / Full Amount;99134511.0;32790597.0;131925108.0;80459986.0;3080044.0;83540030.0;26844149.0;0;11413745.0;48385078.0;48385078.0;131925108.0;9781192.0;2718077.0;2718077.0;2718077.0;2718077.0;0
NIRO;City Retail Developments Tbk;6. Property, Real Estate And Building Construction;61. Property And Real Estate;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;2614304555067.0;7994085965474.0;10608390520541.0;1236406020273.0;2782658301915.0;4019064322188.0;2219887180400.0;0;51501761546.0;2394500193826.0;6589326198353.0;10608390520541.0;0;157071141967.0;157071141967.0;57328617918.0;57328617918.0;99742524049.0
NISP;PT Bank OCBC NISP Tbk;8. Finance;81. Bank;Foreign Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;14050.0;Jutaan / In Million;0;0;206297200.0;0;0;176467884.0;2868162.0;0;5395280.0;29829213.0;29829316.0;0;0;2101671.0;2433614.0;2433613.0;2101670.0;01.00
